"State","Gender","Age.Cohort","Fit.Bound","LE"
"Tennessee","Total","< 1 year","fit","74.846719200565"
"Tennessee","Total","1-4 years","fit","74.3340944965847"
"Tennessee","Total","5-14 years","fit","70.4236170673372"
"Tennessee","Total","15-24 years","fit","60.5421292418954"
"Tennessee","Total","25-34 years","fit","51.2130540054904"
"Tennessee","Total","35-44 years","fit","42.2382512505189"
"Tennessee","Total","45-54 years","fit","33.6188862519117"
"Tennessee","Total","55-64 years","fit","25.4847279534172"
"Tennessee","Total","65-74 years","fit","18.3969275807898"
"Tennessee","Total","75-84 years","fit","11.852552660541"
"Tennessee","Total","85+ years","fit","7.04289868716838"
"Tennessee","Total","< 1 year","lwr","74.4116973014699"
"Tennessee","Total","1-4 years","lwr","73.9245832859694"
"Tennessee","Total","5-14 years","lwr","70.0168775162164"
"Tennessee","Total","15-24 years","lwr","60.1360312102281"
"Tennessee","Total","25-34 years","lwr","50.8080334832894"
"Tennessee","Total","35-44 years","lwr","41.8450197459446"
"Tennessee","Total","45-54 years","lwr","33.2454474383793"
"Tennessee","Total","55-64 years","lwr","25.1388324251814"
"Tennessee","Total","65-74 years","lwr","18.0770849165759"
"Tennessee","Total","75-84 years","lwr","11.592083302961"
"Tennessee","Total","85+ years","lwr","6.75459339011157"
"Tennessee","Total","< 1 year","upr","75.2729661721055"
"Tennessee","Total","1-4 years","upr","74.7374498786588"
"Tennessee","Total","5-14 years","upr","70.8243835880953"
"Tennessee","Total","15-24 years","upr","60.9422582193178"
"Tennessee","Total","25-34 years","upr","51.6120530474666"
"Tennessee","Total","35-44 years","upr","42.6257934554739"
"Tennessee","Total","45-54 years","upr","33.9873783852905"
"Tennessee","Total","55-64 years","upr","25.8268329018487"
"Tennessee","Total","65-74 years","upr","18.7137590503015"
"Tennessee","Total","75-84 years","upr","12.1138663657023"
"Tennessee","Total","85+ years","upr","7.33120398422512"
"Texas","Female","< 1 year","fit","81.9056526372883"
"Texas","Female","1-4 years","fit","81.2762755654393"
"Texas","Female","5-14 years","fit","77.341567367931"
"Texas","Female","15-24 years","fit","67.4209604514668"
"Texas","Female","25-34 years","fit","57.6703059872394"
"Texas","Female","35-44 years","fit","48.0420323379265"
"Texas","Female","45-54 years","fit","38.6001057686077"
"Texas","Female","55-64 years","fit","29.6100732773894"
"Texas","Female","65-74 years","fit","21.3493385316631"
"Texas","Female","75-84 years","fit","13.8652621385996"
"Texas","Female","85+ years","fit","8.32638926629492"
"Texas","Female","< 1 year","lwr","81.4771677903597"
"Texas","Female","1-4 years","lwr","80.8669770734429"
"Texas","Female","5-14 years","lwr","76.9342520070085"
"Texas","Female","15-24 years","lwr","67.0155102880064"
"Texas","Female","25-34 years","lwr","57.2675783607243"
"Texas","Female","35-44 years","lwr","47.6434517945691"
"Texas","Female","45-54 years","lwr","38.2072339406233"
"Texas","Female","55-64 years","lwr","29.2335107343582"
"Texas","Female","65-74 years","lwr","20.9776259727124"
"Texas","Female","75-84 years","lwr","13.520024497918"
"Texas","Female","85+ years","lwr","7.97824406153269"
"Texas","Female","< 1 year","upr","82.3292425108708"
"Texas","Female","1-4 years","upr","81.6826316535093"
"Texas","Female","5-14 years","upr","77.7460702133273"
"Texas","Female","15-24 years","upr","67.823698310228"
"Texas","Female","25-34 years","upr","58.0704028682273"
"Texas","Female","35-44 years","upr","48.4381153281249"
"Texas","Female","45-54 years","upr","38.9906643967749"
"Texas","Female","55-64 years","upr","29.9851249232544"
"Texas","Female","65-74 years","upr","21.7196086723925"
"Texas","Female","75-84 years","upr","14.2105362078396"
"Texas","Female","85+ years","upr","8.67453447105711"
"Texas","Male","< 1 year","fit","76.5994153890235"
"Texas","Male","1-4 years","fit","76.0221635161366"
"Texas","Male","5-14 years","fit","72.0982931770282"
"Texas","Male","15-24 years","fit","62.1997857685758"
"Texas","Male","25-34 years","fit","52.8520537828835"
"Texas","Male","35-44 years","fit","43.6438643363787"
"Texas","Male","45-54 years","fit","34.5658368205936"
"Texas","Male","55-64 years","fit","26.107353990027"
"Texas","Male","65-74 years","fit","18.6851140864378"
"Texas","Male","75-84 years","fit","12.1252582462484"
"Texas","Male","85+ years","fit","7.54819843356446"
"Texas","Male","< 1 year","lwr","76.2058962511172"
"Texas","Male","1-4 years","lwr","75.6493479115367"
"Texas","Male","5-14 years","lwr","71.7278605953581"
"Texas","Male","15-24 years","lwr","61.8316306740956"
"Texas","Male","25-34 years","lwr","52.4948102122314"
"Texas","Male","35-44 years","lwr","43.2977732805668"
"Texas","Male","45-54 years","lwr","34.2303694710153"
"Texas","Male","55-64 years","lwr","25.7968611316947"
"Texas","Male","65-74 years","lwr","18.379023132047"
"Texas","Male","75-84 years","lwr","11.8670507494363"
"Texas","Male","85+ years","lwr","7.30312105781876"
"Texas","Male","< 1 year","upr","76.9854561781382"
"Texas","Male","1-4 years","upr","76.3894936618606"
"Texas","Male","5-14 years","upr","72.4633970694992"
"Texas","Male","15-24 years","upr","62.5627255776331"
"Texas","Male","25-34 years","upr","53.204510066383"
"Texas","Male","35-44 years","upr","43.9855547089262"
"Texas","Male","45-54 years","upr","34.8972222885245"
"Texas","Male","55-64 years","upr","26.4148763245182"
"Texas","Male","65-74 years","upr","18.9880239556716"
"Texas","Male","75-84 years","upr","12.3828246355514"
"Texas","Male","85+ years","upr","7.79327580931016"
"Texas","Total","< 1 year","fit","79.2395757216086"
"Texas","Total","1-4 years","fit","78.6390407546739"
"Texas","Total","5-14 years","fit","74.7101764593377"
"Texas","Total","15-24 years","fit","64.8014290313203"
"Texas","Total","25-34 years","fit","55.2671469924359"
"Texas","Total","35-44 years","fit","45.8657123454809"
"Texas","Total","45-54 years","fit","36.6188597259939"
"Texas","Total","55-64 years","fit","27.9135364716587"
"Texas","Total","65-74 years","fit","20.0981904101446"
"Texas","Total","75-84 years","fit","13.0893800024512"
"Texas","Total","85+ years","fit","8.02316639509379"
"Texas","Total","< 1 year","lwr","78.8253077473639"
"Texas","Total","1-4 years","lwr","78.2447681826697"
"Texas","Total","5-14 years","lwr","74.3180916338873"
"Texas","Total","15-24 years","lwr","64.4114316058325"
"Texas","Total","25-34 years","lwr","54.8835229138575"
"Texas","Total","35-44 years","lwr","45.4893986078937"
"Texas","Total","45-54 years","lwr","36.2504712561923"
"Texas","Total","55-64 years","lwr","27.5659078262295"
"Texas","Total","65-74 years","lwr","19.7549527562805"
"Texas","Total","75-84 years","lwr","12.7816378585619"
"Texas","Total","85+ years","lwr","7.71684444742379"
"Texas","Total","< 1 year","upr","79.6478597076993"
"Texas","Total","1-4 years","upr","79.0293017753516"
"Texas","Total","5-14 years","upr","75.0983933960589"
"Texas","Total","15-24 years","upr","65.187666808049"
"Texas","Total","25-34 years","upr","55.647231843816"
"Texas","Total","35-44 years","upr","46.2387266696025"
"Texas","Total","45-54 years","upr","36.9841927579554"
"Texas","Total","55-64 years","upr","28.2590894162536"
"Texas","Total","65-74 years","upr","20.4393085079272"
"Texas","Total","75-84 years","upr","13.3969504033103"
"Texas","Total","85+ years","upr","8.3294883427638"
"Utah","Female","< 1 year","fit","81.3849107278171"
"Utah","Female","1-4 years","fit","80.7959788256949"
"Utah","Female","5-14 years","fit","76.8372512632187"
"Utah","Female","15-24 years","fit","66.9255005120146"
"Utah","Female","25-34 years","fit","57.1394533435456"
"Utah","Female","35-44 years","fit","47.6176387342019"
"Utah","Female","45-54 years","fit","38.1671022209018"
"Utah","Female","55-64 years","fit","29.0895288970019"
"Utah","Female","65-74 years","fit","20.5568267969259"
"Utah","Female","75-84 years","fit","12.6125616076917"
"Utah","Female","85+ years","fit","6.59037507509537"
"Utah","Female","< 1 year","lwr","80.9665188613769"
"Utah","Female","1-4 years","lwr","80.3971177716728"
"Utah","Female","5-14 years","lwr","76.4401202074949"
"Utah","Female","15-24 years","lwr","66.5316483143061"
"Utah","Female","25-34 years","lwr","56.7518982324726"
"Utah","Female","35-44 years","lwr","47.256310350513"
"Utah","Female","45-54 years","lwr","37.8262953708804"
"Utah","Female","55-64 years","lwr","28.7846009781253"
"Utah","Female","65-74 years","lwr","20.2769062466624"
"Utah","Female","75-84 years","lwr","12.3463887852163"
"Utah","Female","85+ years","lwr","6.32053827357219"
"Utah","Female","< 1 year","upr","81.7912587115481"
"Utah","Female","1-4 years","upr","81.1846082555884"
"Utah","Female","5-14 years","upr","77.2242948424184"
"Utah","Female","15-24 years","upr","67.309512537947"
"Utah","Female","25-34 years","upr","57.5175586013696"
"Utah","Female","35-44 years","upr","47.9723596876087"
"Utah","Female","45-54 years","upr","38.5029565023534"
"Utah","Female","55-64 years","upr","29.3926155250356"
"Utah","Female","65-74 years","upr","20.8362164881463"
"Utah","Female","75-84 years","upr","12.8787973469001"
"Utah","Female","85+ years","upr","6.86021187661852"
"Utah","Male","< 1 year","fit","77.9261253306763"
"Utah","Male","1-4 years","fit","77.3789324399746"
"Utah","Male","5-14 years","fit","73.4410360434145"
"Utah","Male","15-24 years","fit","63.5380177196573"
"Utah","Male","25-34 years","fit","54.0267981109197"
"Utah","Male","35-44 years","fit","44.8374066080531"
"Utah","Male","45-54 years","fit","35.6694450724196"
"Utah","Male","55-64 years","fit","26.982825184327"
"Utah","Male","65-74 years","fit","19.0374716138169"
"Utah","Male","75-84 years","fit","11.8585425802374"
"Utah","Male","85+ years","fit","6.5395211567018"
"Utah","Male","< 1 year","lwr","77.5060897526755"
"Utah","Male","1-4 years","lwr","76.9822232667755"
"Utah","Male","5-14 years","lwr","73.0470489442555"
"Utah","Male","15-24 years","lwr","63.1472005315449"
"Utah","Male","25-34 years","lwr","53.6494283763719"
"Utah","Male","35-44 years","lwr","44.5076569776647"
"Utah","Male","45-54 years","lwr","35.3716782315847"
"Utah","Male","55-64 years","lwr","26.7316250423072"
"Utah","Male","65-74 years","lwr","18.8269500044418"
"Utah","Male","75-84 years","lwr","11.6755781658432"
"Utah","Male","85+ years","lwr","6.3830684074573"
"Utah","Male","< 1 year","upr","78.3271736954499"
"Utah","Male","1-4 years","upr","77.7589455580512"
"Utah","Male","5-14 years","upr","73.8185585001002"
"Utah","Male","15-24 years","upr","63.9125753056125"
"Utah","Male","25-34 years","upr","54.3886429255433"
"Utah","Male","35-44 years","upr","45.1570137423038"
"Utah","Male","45-54 years","upr","35.9596204526362"
"Utah","Male","55-64 years","upr","27.2300146640382"
"Utah","Male","65-74 years","upr","19.2460357280684"
"Utah","Male","75-84 years","upr","12.040488584825"
"Utah","Male","85+ years","upr","6.6959739059463"
"Utah","Total","< 1 year","fit","79.6332630113596"
"Utah","Total","1-4 years","fit","79.0665321539659"
"Utah","Total","5-14 years","fit","75.1187970098974"
"Utah","Total","15-24 years","fit","65.2117275121303"
"Utah","Total","25-34 years","fit","55.5704217937397"
"Utah","Total","35-44 years","fit","46.2238860167748"
"Utah","Total","45-54 years","fit","36.922417495482"
"Utah","Total","55-64 years","fit","28.0534434599212"
"Utah","Total","65-74 years","fit","19.8218528283403"
"Utah","Total","75-84 years","fit","12.2610057412789"
"Utah","Total","85+ years","fit","6.56883466370685"
"Utah","Total","< 1 year","lwr","79.2201872280895"
"Utah","Total","1-4 years","lwr","78.6743298668536"
"Utah","Total","5-14 years","lwr","74.7288230552378"
"Utah","Total","15-24 years","lwr","64.824998974122"
"Utah","Total","25-34 years","lwr","55.1936897875626"
"Utah","Total","35-44 years","lwr","45.8841411623497"
"Utah","Total","45-54 years","lwr","36.6092389966057"
"Utah","Total","55-64 years","lwr","27.7823372971016"
"Utah","Total","65-74 years","lwr","19.5837412764647"
"Utah","Total","75-84 years","lwr","12.0438697710493"
"Utah","Total","85+ years","lwr","6.36376613822578"
"Utah","Total","< 1 year","upr","80.0307619786119"
"Utah","Total","1-4 years","upr","79.4451000771829"
"Utah","Total","5-14 years","upr","75.4953228249449"
"Utah","Total","15-24 years","upr","65.5852351117076"
"Utah","Total","25-34 years","upr","55.9345021292312"
"Utah","Total","35-44 years","upr","46.5550530662859"
"Utah","Total","45-54 years","upr","37.2291465100137"
"Utah","Total","55-64 years","upr","28.3215297367582"
"Utah","Total","65-74 years","upr","20.0586329793244"
"Utah","Total","75-84 years","upr","12.47760179033"
"Utah","Total","85+ years","upr","6.7739031891879"
"Vermont","Female","< 1 year","fit","NaN"
"Vermont","Female","1-4 years","fit","NaN"
"Vermont","Female","5-14 years","fit","78.1967159721447"
"Vermont","Female","15-24 years","fit","68.2423361834307"
"Vermont","Female","25-34 years","fit","58.4322990668491"
"Vermont","Female","35-44 years","fit","48.8472553401572"
"Vermont","Female","45-54 years","fit","39.5968601107441"
"Vermont","Female","55-64 years","fit","30.5356251963746"
"Vermont","Female","65-74 years","fit","21.9270293665465"
"Vermont","Female","75-84 years","fit","13.755477716485"
"Vermont","Female","85+ years","fit","7.67610044472364"
"Vermont","Female","< 1 year","lwr","NaN"
"Vermont","Female","1-4 years","lwr","NaN"
"Vermont","Female","5-14 years","lwr","77.6669019939453"
"Vermont","Female","15-24 years","lwr","67.7140719257048"
"Vermont","Female","25-34 years","lwr","57.9165493627651"
"Vermont","Female","35-44 years","lwr","48.3523873084402"
"Vermont","Female","45-54 years","lwr","39.1195644866002"
"Vermont","Female","55-64 years","lwr","30.0951438095979"
"Vermont","Female","65-74 years","lwr","21.4914987865231"
"Vermont","Female","75-84 years","lwr","13.3576878941923"
"Vermont","Female","85+ years","lwr","7.39274640169792"
"Vermont","Female","< 1 year","upr","NaN"
"Vermont","Female","1-4 years","upr","NaN"
"Vermont","Female","5-14 years","upr","78.7062907550886"
"Vermont","Female","15-24 years","upr","68.7504679072875"
"Vermont","Female","25-34 years","upr","58.9294893339952"
"Vermont","Female","35-44 years","upr","49.3256835299037"
"Vermont","Female","45-54 years","upr","40.0585975891728"
"Vermont","Female","55-64 years","upr","30.9637204819501"
"Vermont","Female","65-74 years","upr","22.3497159055963"
"Vermont","Female","75-84 years","upr","14.1423854496747"
"Vermont","Female","85+ years","upr","7.95945448774936"
"Vermont","Male","< 1 year","fit","77.6540714382786"
"Vermont","Male","1-4 years","fit","76.9197854018288"
"Vermont","Male","5-14 years","fit","72.9695485675464"
"Vermont","Male","15-24 years","fit","63.0091362122123"
"Vermont","Male","25-34 years","fit","53.4391906457152"
"Vermont","Male","35-44 years","fit","44.4132269731168"
"Vermont","Male","45-54 years","fit","35.5217881976707"
"Vermont","Male","55-64 years","fit","27.1506387390183"
"Vermont","Male","65-74 years","fit","19.4842960718565"
"Vermont","Male","75-84 years","fit","12.1162248196198"
"Vermont","Male","85+ years","fit","6.64925531498455"
"Vermont","Male","< 1 year","lwr","77.0473725893119"
"Vermont","Male","1-4 years","lwr","76.3389024055337"
"Vermont","Male","5-14 years","lwr","72.3914523687842"
"Vermont","Male","15-24 years","lwr","62.4323971855248"
"Vermont","Male","25-34 years","lwr","52.8894299303719"
"Vermont","Male","35-44 years","lwr","43.8972341730431"
"Vermont","Male","45-54 years","lwr","35.0219717841688"
"Vermont","Male","55-64 years","lwr","26.7183590123919"
"Vermont","Male","65-74 years","lwr","19.07506169562"
"Vermont","Male","75-84 years","lwr","11.7683444643461"
"Vermont","Male","85+ years","lwr","6.40430335682866"
"Vermont","Male","< 1 year","upr","78.2314348338273"
"Vermont","Male","1-4 years","upr","77.4757511919268"
"Vermont","Male","5-14 years","upr","73.5230292911576"
"Vermont","Male","15-24 years","upr","63.561353827206"
"Vermont","Male","25-34 years","upr","53.9677134284844"
"Vermont","Male","35-44 years","upr","44.9104488403125"
"Vermont","Male","45-54 years","upr","36.0031794500551"
"Vermont","Male","55-64 years","upr","27.5706683857547"
"Vermont","Male","65-74 years","upr","19.881336380935"
"Vermont","Male","75-84 years","upr","12.4557022895225"
"Vermont","Male","85+ years","upr","6.89420727314045"
"Vermont","Total","< 1 year","fit","80.2913536304697"
"Vermont","Total","1-4 years","fit","79.5379853102387"
"Vermont","Total","5-14 years","fit","75.5646074766469"
"Vermont","Total","15-24 years","fit","65.6070981225306"
"Vermont","Total","25-34 years","fit","55.9258266767689"
"Vermont","Total","35-44 years","fit","46.6435660655418"
"Vermont","Total","45-54 years","fit","37.5817411065064"
"Vermont","Total","55-64 years","fit","28.8863781111909"
"Vermont","Total","65-74 years","fit","20.7663339375005"
"Vermont","Total","75-84 years","fit","13.0176037281127"
"Vermont","Total","85+ years","fit","7.27413798480123"
"Vermont","Total","< 1 year","lwr","79.714282188993"
"Vermont","Total","1-4 years","lwr","78.9810547492698"
"Vermont","Total","5-14 years","lwr","75.0091542867019"
"Vermont","Total","15-24 years","lwr","65.053093412699"
"Vermont","Total","25-34 years","lwr","55.3922643066481"
"Vermont","Total","35-44 years","lwr","46.1399099739373"
"Vermont","Total","45-54 years","lwr","37.0956507100977"
"Vermont","Total","55-64 years","lwr","28.4525976075799"
"Vermont","Total","65-74 years","lwr","20.3443765111212"
"Vermont","Total","75-84 years","lwr","12.6450180425329"
"Vermont","Total","85+ years","lwr","7.01368792745305"
"Vermont","Total","< 1 year","upr","80.8425299632195"
"Vermont","Total","1-4 years","upr","80.0720059240059"
"Vermont","Total","5-14 years","upr","76.0973089161595"
"Vermont","Total","15-24 years","upr","66.1384508842006"
"Vermont","Total","25-34 years","upr","56.4392596512291"
"Vermont","Total","35-44 years","upr","47.129674021641"
"Vermont","Total","45-54 years","upr","38.0509314053365"
"Vermont","Total","55-64 years","upr","29.307871651024"
"Vermont","Total","65-74 years","upr","21.1756253597067"
"Vermont","Total","75-84 years","upr","13.3803001202714"
"Vermont","Total","85+ years","upr","7.53458804214941"
"Virginia","Female","< 1 year","fit","82.143851960731"
"Virginia","Female","1-4 years","fit","81.5596998337916"
"Virginia","Female","5-14 years","fit","77.6230042408687"
"Virginia","Female","15-24 years","fit","67.6863847326111"
"Virginia","Female","25-34 years","fit","57.933058253608"
"Virginia","Female","35-44 years","fit","48.3531903902711"
"Virginia","Female","45-54 years","fit","38.9691154727176"
"Virginia","Female","55-64 years","fit","29.9950634388737"
"Virginia","Female","65-74 years","fit","21.6719527165649"
"Virginia","Female","75-84 years","fit","13.9373177840403"
"Virginia","Female","85+ years","fit","8.13762781557399"
"Virginia","Female","< 1 year","lwr","81.6495031612114"
"Virginia","Female","1-4 years","lwr","81.088423668211"
"Virginia","Female","5-14 years","lwr","77.1542178209333"
"Virginia","Female","15-24 years","lwr","67.2186103881789"
"Virginia","Female","25-34 years","lwr","57.4734725809746"
"Virginia","Female","35-44 years","lwr","47.9140090952786"
"Virginia","Female","45-54 years","lwr","38.5431817550308"
"Virginia","Female","55-64 years","lwr","29.5779819905711"
"Virginia","Female","65-74 years","lwr","21.2622620784854"
"Virginia","Female","75-84 years","lwr","13.5795990675892"
"Virginia","Female","85+ years","lwr","7.86090104100684"
"Virginia","Female","< 1 year","upr","82.6229161778351"
"Virginia","Female","1-4 years","upr","82.0181600575465"
"Virginia","Female","5-14 years","upr","78.0791727120207"
"Virginia","Female","15-24 years","upr","68.1415740641904"
"Virginia","Female","25-34 years","upr","58.3806313511759"
"Virginia","Female","35-44 years","upr","48.782381408777"
"Virginia","Female","45-54 years","upr","39.3857172611448"
"Virginia","Female","55-64 years","upr","30.4029011612741"
"Virginia","Female","65-74 years","upr","22.0720988298738"
"Virginia","Female","75-84 years","upr","14.2888727382952"
"Virginia","Female","85+ years","upr","8.41435459014108"
"Virginia","Male","< 1 year","fit","77.2410324191427"
"Virginia","Male","1-4 years","fit","76.6495508670033"
"Virginia","Male","5-14 years","fit","72.7104505062212"
"Virginia","Male","15-24 years","fit","62.8032790960132"
"Virginia","Male","25-34 years","fit","53.4524366723405"
"Virginia","Male","35-44 years","fit","44.3132675218075"
"Virginia","Male","45-54 years","fit","35.3527392659847"
"Virginia","Male","55-64 years","fit","26.8064459349123"
"Virginia","Male","65-74 years","fit","19.2805219486155"
"Virginia","Male","75-84 years","fit","12.4109716573161"
"Virginia","Male","85+ years","fit","7.36247997230551"
"Virginia","Male","< 1 year","lwr","76.7920907204245"
"Virginia","Male","1-4 years","lwr","76.2229419910583"
"Virginia","Male","5-14 years","lwr","72.2861288124404"
"Virginia","Male","15-24 years","lwr","62.3802979466995"
"Virginia","Male","25-34 years","lwr","53.0539576875589"
"Virginia","Male","35-44 years","lwr","43.9572883515523"
"Virginia","Male","45-54 years","lwr","35.0153489316751"
"Virginia","Male","55-64 years","lwr","26.4871239610863"
"Virginia","Male","65-74 years","lwr","18.9805810024548"
"Virginia","Male","75-84 years","lwr","12.1908265993778"
"Virginia","Male","85+ years","lwr","7.20557926205266"
"Virginia","Male","< 1 year","upr","77.6720290248319"
"Virginia","Male","1-4 years","upr","77.0605481774183"
"Virginia","Male","5-14 years","upr","73.119331544976"
"Virginia","Male","15-24 years","upr","63.2108524798598"
"Virginia","Male","25-34 years","upr","53.8373814336057"
"Virginia","Male","35-44 years","upr","44.6599069697181"
"Virginia","Male","45-54 years","upr","35.6815079488283"
"Virginia","Male","55-64 years","upr","27.1175646108795"
"Virginia","Male","65-74 years","upr","19.5721995467402"
"Virginia","Male","75-84 years","upr","12.6280361051744"
"Virginia","Male","85+ years","upr","7.51938068255834"
"Virginia","Total","< 1 year","fit","79.7069295098279"
"Virginia","Total","1-4 years","fit","79.1205437560087"
"Virginia","Total","5-14 years","fit","75.1827023645086"
"Virginia","Total","15-24 years","fit","65.2618366930943"
"Virginia","Total","25-34 years","fit","55.7246323474114"
"Virginia","Total","35-44 years","fit","46.380520498786"
"Virginia","Total","45-54 years","fit","37.2212583249166"
"Virginia","Total","55-64 years","fit","28.4732379446562"
"Virginia","Total","65-74 years","fit","20.5661806800503"
"Virginia","Total","75-84 years","fit","13.2676268680465"
"Virginia","Total","85+ years","fit","7.84157159016708"
"Virginia","Total","< 1 year","lwr","79.2282860803868"
"Virginia","Total","1-4 years","lwr","78.6642129629214"
"Virginia","Total","5-14 years","lwr","74.7287410779926"
"Virginia","Total","15-24 years","lwr","64.8090601535254"
"Virginia","Total","25-34 years","lwr","55.2880941821223"
"Virginia","Total","35-44 years","lwr","45.9759285321661"
"Virginia","Total","45-54 years","lwr","36.8326362436742"
"Virginia","Total","55-64 years","lwr","28.0972422077285"
"Virginia","Total","65-74 years","lwr","20.2018260825206"
"Virginia","Total","75-84 years","lwr","12.9669955215624"
"Virginia","Total","85+ years","lwr","7.61288895043778"
"Virginia","Total","< 1 year","upr","80.1693019838969"
"Virginia","Total","1-4 years","upr","79.5629263945494"
"Virginia","Total","5-14 years","upr","75.6228975617777"
"Virginia","Total","15-24 years","upr","65.7008809591802"
"Virginia","Total","25-34 years","upr","56.1486207618396"
"Virginia","Total","35-44 years","upr","46.7757196846207"
"Virginia","Total","45-54 years","upr","37.6011792037019"
"Virginia","Total","55-64 years","upr","28.8407439172739"
"Virginia","Total","65-74 years","upr","20.9217973845718"
"Virginia","Total","75-84 years","upr","13.5636683598032"
"Virginia","Total","85+ years","upr","8.07025422989643"
"Washington","Female","< 1 year","fit","83.1071683330769"
"Washington","Female","1-4 years","fit","82.4220553218764"
"Washington","Female","5-14 years","fit","78.4627734169706"
"Washington","Female","15-24 years","fit","68.5342440906541"
"Washington","Female","25-34 years","fit","58.7645434659901"
"Washington","Female","35-44 years","fit","49.0784663657891"
"Washington","Female","45-54 years","fit","39.5870880671121"
"Washington","Female","55-64 years","fit","30.5433467712592"
"Washington","Female","65-74 years","fit","22.0890288885696"
"Washington","Female","75-84 years","fit","14.1882720039665"
"Washington","Female","85+ years","fit","8.07699680627565"
"Washington","Female","< 1 year","lwr","82.6516730485876"
"Washington","Female","1-4 years","lwr","81.9816030068678"
"Washington","Female","5-14 years","lwr","78.0236244635607"
"Washington","Female","15-24 years","lwr","68.0961508979247"
"Washington","Female","25-34 years","lwr","58.3326671187606"
"Washington","Female","35-44 years","lwr","48.6535253080274"
"Washington","Female","45-54 years","lwr","39.1651056373"
"Washington","Female","55-64 years","lwr","30.1443154605232"
"Washington","Female","65-74 years","lwr","21.7132585840507"
"Washington","Female","75-84 years","lwr","13.8582746167832"
"Washington","Female","85+ years","lwr","7.82009189918107"
"Washington","Female","< 1 year","upr","83.5502072071759"
"Washington","Female","1-4 years","upr","82.8514620724727"
"Washington","Female","5-14 years","upr","78.8909627760399"
"Washington","Female","15-24 years","upr","68.9614095511255"
"Washington","Female","25-34 years","upr","59.1858509324583"
"Washington","Female","35-44 years","upr","49.4931757223243"
"Washington","Female","45-54 years","upr","39.9988121212782"
"Washington","Female","55-64 years","upr","30.9334133222318"
"Washington","Female","65-74 years","upr","22.4566736985535"
"Washington","Female","75-84 years","upr","14.5129535658328"
"Washington","Female","85+ years","upr","8.33390171337023"
"Washington","Male","< 1 year","fit","78.5277282424567"
"Washington","Male","1-4 years","fit","77.8593750775714"
"Washington","Male","5-14 years","fit","73.9144589241367"
"Washington","Male","15-24 years","fit","63.9994992150512"
"Washington","Male","25-34 years","fit","54.6265461265389"
"Washington","Male","35-44 years","fit","45.2988910720041"
"Washington","Male","45-54 years","fit","36.1373356379377"
"Washington","Male","55-64 years","fit","27.4839940687499"
"Washington","Male","65-74 years","fit","19.7136618820533"
"Washington","Male","75-84 years","fit","12.5816478363451"
"Washington","Male","85+ years","fit","7.1812552069173"
"Washington","Male","< 1 year","lwr","78.1436653694728"
"Washington","Male","1-4 years","lwr","77.4905640086054"
"Washington","Male","5-14 years","lwr","73.5475153611993"
"Washington","Male","15-24 years","lwr","63.633804844921"
"Washington","Male","25-34 years","lwr","54.276666973824"
"Washington","Male","35-44 years","lwr","44.9659579797475"
"Washington","Male","45-54 years","lwr","35.8117134623123"
"Washington","Male","55-64 years","lwr","27.1854867803115"
"Washington","Male","65-74 years","lwr","19.4430706886124"
"Washington","Male","75-84 years","lwr","12.3816619363592"
"Washington","Male","85+ years","lwr","7.01249098391302"
"Washington","Male","< 1 year","upr","78.9005602325621"
"Washington","Male","1-4 years","upr","78.2183255025035"
"Washington","Male","5-14 years","upr","74.2716699199248"
"Washington","Male","15-24 years","upr","64.3554975663398"
"Washington","Male","25-34 years","upr","54.9675698389911"
"Washington","Male","35-44 years","upr","45.6238862061733"
"Washington","Male","45-54 years","upr","36.4550996058414"
"Washington","Male","55-64 years","upr","27.7758923794371"
"Washington","Male","65-74 years","upr","19.9783942276218"
"Washington","Male","75-84 years","upr","12.7803615982667"
"Washington","Male","85+ years","upr","7.35001942992157"
"Washington","Total","< 1 year","fit","80.8001266729333"
"Washington","Total","1-4 years","fit","80.1243505174692"
"Washington","Total","5-14 years","fit","76.1727465188676"
"Washington","Total","15-24 years","fit","66.2514880239492"
"Washington","Total","25-34 years","fit","56.6962430007114"
"Washington","Total","35-44 years","fit","47.2059888663832"
"Washington","Total","45-54 years","fit","37.891395002445"
"Washington","Total","55-64 years","fit","29.0592862435956"
"Washington","Total","65-74 years","fit","20.9659780441091"
"Washington","Total","75-84 years","fit","13.4587927112345"
"Washington","Total","85+ years","fit","7.72054894143683"
"Washington","Total","< 1 year","lwr","80.3746304758354"
"Washington","Total","1-4 years","lwr","79.7138131466705"
"Washington","Total","5-14 years","lwr","75.7637899338215"
"Washington","Total","15-24 years","lwr","65.8436767252186"
"Washington","Total","25-34 years","lwr","56.2997987357655"
"Washington","Total","35-44 years","lwr","46.8212436147689"
"Washington","Total","45-54 years","lwr","37.5114512002323"
"Washington","Total","55-64 years","lwr","28.7047186458041"
"Washington","Total","65-74 years","lwr","20.6368308361647"
"Washington","Total","75-84 years","lwr","13.1864591294397"
"Washington","Total","85+ years","lwr","7.50192387001537"
"Washington","Total","< 1 year","upr","81.2141074365017"
"Washington","Total","1-4 years","upr","80.5247301833772"
"Washington","Total","5-14 years","upr","76.5716513078121"
"Washington","Total","15-24 years","upr","66.6492815371932"
"Washington","Total","25-34 years","upr","57.0832913586246"
"Washington","Total","35-44 years","upr","47.5819282766511"
"Washington","Total","45-54 years","upr","38.2625435944686"
