"State","Gender","Age.Cohort","Fit.Bound","LE"
"South Carolina","Female","1-4 years","upr","78.9083442153056"
"South Carolina","Female","5-14 years","upr","74.9674932994729"
"South Carolina","Female","15-24 years","upr","65.0402279211058"
"South Carolina","Female","25-34 years","upr","55.3993031494057"
"South Carolina","Female","35-44 years","upr","45.9853286245528"
"South Carolina","Female","45-54 years","upr","36.9046131908034"
"South Carolina","Female","55-64 years","upr","28.2412702364355"
"South Carolina","Female","65-74 years","upr","20.3777379536854"
"South Carolina","Female","75-84 years","upr","12.8812220187936"
"South Carolina","Female","85+ years","upr","7.06006787330317"
"South Carolina","Male","< 1 year","fit","72.9773970831885"
"South Carolina","Male","1-4 years","fit","72.4566555087603"
"South Carolina","Male","5-14 years","fit","68.5233558177332"
"South Carolina","Male","15-24 years","fit","58.6301269388507"
"South Carolina","Male","25-34 years","fit","49.5643554860622"
"South Carolina","Male","35-44 years","fit","40.7931125439413"
"South Carolina","Male","45-54 years","fit","32.2608103354606"
"South Carolina","Male","55-64 years","fit","24.3357348287211"
"South Carolina","Male","65-74 years","fit","17.5841846720148"
"South Carolina","Male","75-84 years","fit","11.191412112195"
"South Carolina","Male","85+ years","fit","6.46758199847445"
"South Carolina","Male","< 1 year","lwr","72.5011611427939"
"South Carolina","Male","1-4 years","lwr","72.0292344180542"
"South Carolina","Male","5-14 years","lwr","68.0998122206092"
"South Carolina","Male","15-24 years","lwr","58.2082901688987"
"South Carolina","Male","25-34 years","lwr","49.155791741978"
"South Carolina","Male","35-44 years","lwr","40.3946957536906"
"South Carolina","Male","45-54 years","lwr","31.8869552670436"
"South Carolina","Male","55-64 years","lwr","23.9887323389736"
"South Carolina","Male","65-74 years","lwr","17.2957607094981"
"South Carolina","Male","75-84 years","lwr","10.9984866047077"
"South Carolina","Male","85+ years","lwr","6.29958047292143"
"South Carolina","Male","< 1 year","upr","73.4319095728722"
"South Carolina","Male","1-4 years","upr","72.8711778896575"
"South Carolina","Male","5-14 years","upr","68.9344322881444"
"South Carolina","Male","15-24 years","upr","59.0395517957077"
"South Carolina","Male","25-34 years","upr","49.9608612103011"
"South Carolina","Male","35-44 years","upr","41.17948598879"
"South Carolina","Male","45-54 years","upr","32.6234474767527"
"South Carolina","Male","55-64 years","upr","24.6725139144526"
"South Carolina","Male","65-74 years","upr","17.8649627590629"
"South Carolina","Male","75-84 years","upr","11.383358018374"
"South Carolina","Male","85+ years","upr","6.63558352402746"
"South Carolina","Total","< 1 year","fit","76.0110784747068"
"South Carolina","Total","1-4 years","fit","75.4637259537846"
"South Carolina","Total","5-14 years","fit","71.5287304615674"
"South Carolina","Total","15-24 years","fit","61.6203901083415"
"South Carolina","Total","25-34 years","fit","52.2948988024318"
"South Carolina","Total","35-44 years","fit","43.2201982182642"
"South Carolina","Total","45-54 years","fit","34.4293876184796"
"South Carolina","Total","55-64 years","fit","26.1603511103475"
"South Carolina","Total","65-74 years","fit","18.8735284400286"
"South Carolina","Total","75-84 years","fit","11.946362978324"
"South Carolina","Total","85+ years","fit","6.67203919341096"
"South Carolina","Total","< 1 year","lwr","75.5314243726092"
"South Carolina","Total","1-4 years","lwr","75.0346833156172"
"South Carolina","Total","5-14 years","lwr","71.1036534645123"
"South Carolina","Total","15-24 years","lwr","61.1969725352121"
"South Carolina","Total","25-34 years","lwr","51.8812577514618"
"South Carolina","Total","35-44 years","lwr","42.8171456802647"
"South Carolina","Total","45-54 years","lwr","34.0445406474641"
"South Carolina","Total","55-64 years","lwr","25.7986382233073"
"South Carolina","Total","65-74 years","lwr","18.5510919093716"
"South Carolina","Total","75-84 years","lwr","11.6895401957233"
"South Carolina","Total","85+ years","lwr","6.44440499857995"
"South Carolina","Total","< 1 year","upr","76.4709087123313"
"South Carolina","Total","1-4 years","upr","75.8826478884582"
"South Carolina","Total","5-14 years","upr","71.9441484041387"
"South Carolina","Total","15-24 years","upr","62.0342145543909"
"South Carolina","Total","25-34 years","upr","52.6992483702373"
"South Carolina","Total","35-44 years","upr","43.6141955682253"
"South Carolina","Total","45-54 years","upr","34.8057978423361"
"South Carolina","Total","55-64 years","upr","26.5147742645287"
"South Carolina","Total","65-74 years","upr","19.190138725194"
"South Carolina","Total","75-84 years","upr","12.2016167369638"
"South Carolina","Total","85+ years","upr","6.89960238568588"
"South Dakota","Female","< 1 year","fit","80.3441780565227"
"South Dakota","Female","1-4 years","fit","79.8179495878931"
"South Dakota","Female","5-14 years","fit","75.8830694405058"
"South Dakota","Female","15-24 years","fit","65.9618144274503"
"South Dakota","Female","25-34 years","fit","56.2540185403036"
"South Dakota","Female","35-44 years","fit","46.6691801193705"
"South Dakota","Female","45-54 years","fit","37.380094491531"
"South Dakota","Female","55-64 years","fit","28.5624290417461"
"South Dakota","Female","65-74 years","fit","20.3259624676375"
"South Dakota","Female","75-84 years","fit","12.7480028846438"
"South Dakota","Female","85+ years","fit","7.10077120822622"
"South Dakota","Female","< 1 year","lwr","79.9220490769741"
"South Dakota","Female","1-4 years","lwr","79.4121322995242"
"South Dakota","Female","5-14 years","lwr","75.4800915830204"
"South Dakota","Female","15-24 years","lwr","65.5618209250676"
"South Dakota","Female","25-34 years","lwr","55.8601201611814"
"South Dakota","Female","35-44 years","lwr","46.2971797557051"
"South Dakota","Female","45-54 years","lwr","37.0293359937487"
"South Dakota","Female","55-64 years","lwr","28.2849118220461"
"South Dakota","Female","65-74 years","lwr","20.0980767069205"
"South Dakota","Female","75-84 years","lwr","12.5286041344034"
"South Dakota","Female","85+ years","lwr","6.96298200514139"
"South Dakota","Female","< 1 year","upr","80.7438131391943"
"South Dakota","Female","1-4 years","upr","80.2029680348595"
"South Dakota","Female","5-14 years","upr","76.2654906046234"
"South Dakota","Female","15-24 years","upr","66.3414744903207"
"South Dakota","Female","25-34 years","upr","56.6278173418244"
"South Dakota","Female","35-44 years","upr","47.0233448972006"
"South Dakota","Female","45-54 years","upr","37.7142790327567"
"South Dakota","Female","55-64 years","upr","28.8322784539922"
"South Dakota","Female","65-74 years","upr","20.5493664423866"
"South Dakota","Female","75-84 years","upr","12.9625919208946"
"South Dakota","Female","85+ years","upr","7.23856041131105"
"South Dakota","Male","< 1 year","fit","74.7037182144643"
"South Dakota","Male","1-4 years","fit","74.0530895346219"
"South Dakota","Male","5-14 years","fit","70.1441308371418"
"South Dakota","Male","15-24 years","fit","60.2521290375454"
"South Dakota","Male","25-34 years","fit","50.9120647751557"
"South Dakota","Male","35-44 years","fit","41.846914280667"
"South Dakota","Male","45-54 years","fit","32.9852459379108"
"South Dakota","Male","55-64 years","fit","24.7247089589959"
"South Dakota","Male","65-74 years","fit","17.1021149909893"
"South Dakota","Male","75-84 years","fit","10.0569257648384"
"South Dakota","Male","85+ years","fit","5.35897435897436"
"South Dakota","Male","< 1 year","lwr","74.1261603102917"
"South Dakota","Male","1-4 years","lwr","73.4910346137888"
"South Dakota","Male","5-14 years","lwr","69.5860991035107"
"South Dakota","Male","15-24 years","lwr","59.6981011835823"
"South Dakota","Male","25-34 years","lwr","50.3757353436402"
"South Dakota","Male","35-44 years","lwr","41.354799774141"
"South Dakota","Male","45-54 years","lwr","32.5195857148472"
"South Dakota","Male","55-64 years","lwr","24.3437616926075"
"South Dakota","Male","65-74 years","lwr","16.7825785076795"
"South Dakota","Male","75-84 years","lwr","9.75105355864059"
"South Dakota","Male","85+ years","lwr","5.17655677655678"
"South Dakota","Male","< 1 year","upr","75.2520091352218"
"South Dakota","Male","1-4 years","upr","74.5872210500443"
"South Dakota","Male","5-14 years","upr","70.674593764918"
"South Dakota","Male","15-24 years","upr","60.7788893884599"
"South Dakota","Male","25-34 years","upr","51.4221724350289"
"South Dakota","Male","35-44 years","upr","42.3170436044743"
"South Dakota","Male","45-54 years","upr","33.4300925606831"
"South Dakota","Male","55-64 years","upr","25.0941577262864"
"South Dakota","Male","65-74 years","upr","17.4142062442051"
"South Dakota","Male","75-84 years","upr","10.354455572715"
"South Dakota","Male","85+ years","upr","5.54285714285714"
"South Dakota","Total","< 1 year","fit","77.4005476757157"
"South Dakota","Total","1-4 years","fit","76.8088239339953"
"South Dakota","Total","5-14 years","fit","72.887848774191"
"South Dakota","Total","15-24 years","fit","62.9823103316131"
"South Dakota","Total","25-34 years","fit","53.4745685084191"
"South Dakota","Total","35-44 years","fit","44.1792248507125"
"South Dakota","Total","45-54 years","fit","35.1269505561991"
"South Dakota","Total","55-64 years","fit","26.6213313214664"
"South Dakota","Total","65-74 years","fit","18.720372604921"
"South Dakota","Total","75-84 years","fit","11.4695999966774"
"South Dakota","Total","85+ years","fit","6.38247734138973"
"South Dakota","Total","< 1 year","lwr","76.9162277066911"
"South Dakota","Total","1-4 years","lwr","76.3388325207398"
"South Dakota","Total","5-14 years","lwr","72.421301226484"
"South Dakota","Total","15-24 years","lwr","62.5193243752777"
"South Dakota","Total","25-34 years","lwr","53.0233732085653"
"South Dakota","Total","35-44 years","lwr","43.7634071928533"
"South Dakota","Total","45-54 years","lwr","34.7364880146287"
"South Dakota","Total","55-64 years","lwr","26.313235457075"
"South Dakota","Total","65-74 years","lwr","18.4699653131165"
"South Dakota","Total","75-84 years","lwr","11.2340949798686"
"South Dakota","Total","85+ years","lwr","6.25045317220544"
"South Dakota","Total","< 1 year","upr","77.8590431314147"
"South Dakota","Total","1-4 years","upr","77.2541561222465"
"South Dakota","Total","5-14 years","upr","73.3300292658418"
"South Dakota","Total","15-24 years","upr","63.4211941642653"
"South Dakota","Total","25-34 years","upr","53.9022245357675"
"South Dakota","Total","35-44 years","upr","44.5750066480391"
"South Dakota","Total","45-54 years","upr","35.4986905001115"
"South Dakota","Total","55-64 years","upr","26.9201081246078"
"South Dakota","Total","65-74 years","upr","18.9650772859258"
"South Dakota","Total","75-84 years","upr","11.6989594988828"
"South Dakota","Total","85+ years","upr","6.51480362537764"
"Tennessee","Female","< 1 year","fit","77.1346802384163"
"Tennessee","Female","1-4 years","fit","76.555517909466"
"Tennessee","Female","5-14 years","fit","72.6360651862087"
"Tennessee","Female","15-24 years","fit","62.720933286368"
"Tennessee","Female","25-34 years","fit","53.1322354770633"
"Tennessee","Female","35-44 years","fit","43.8231195915197"
"Tennessee","Female","45-54 years","fit","34.8746828340334"
"Tennessee","Female","55-64 years","fit","26.4238207993255"
"Tennessee","Female","65-74 years","fit","18.8520481136042"
"Tennessee","Female","75-84 years","fit","11.9110288654028"
"Tennessee","Female","85+ years","fit","6.71827226401359"
"Tennessee","Female","< 1 year","lwr","76.7057449269392"
"Tennessee","Female","1-4 years","lwr","76.149373556171"
"Tennessee","Female","5-14 years","lwr","72.232624784971"
"Tennessee","Female","15-24 years","lwr","62.3180897880534"
"Tennessee","Female","25-34 years","lwr","52.7309503375982"
"Tennessee","Female","35-44 years","lwr","43.4329069120809"
"Tennessee","Female","45-54 years","lwr","34.5002311727142"
"Tennessee","Female","55-64 years","lwr","26.075991781335"
"Tennessee","Female","65-74 years","lwr","18.5240223329411"
"Tennessee","Female","75-84 years","lwr","11.6289708479801"
"Tennessee","Female","85+ years","lwr","6.40718272264014"
"Tennessee","Female","< 1 year","upr","77.5555162243421"
"Tennessee","Female","1-4 years","upr","76.9560460435463"
"Tennessee","Female","5-14 years","upr","73.0340849671665"
"Tennessee","Female","15-24 years","upr","63.1183668707793"
"Tennessee","Female","25-34 years","upr","53.5281056490573"
"Tennessee","Female","35-44 years","upr","44.2083586491087"
"Tennessee","Female","45-54 years","upr","35.2447860474234"
"Tennessee","Female","55-64 years","upr","26.7690407343034"
"Tennessee","Female","65-74 years","upr","19.1781252211336"
"Tennessee","Female","75-84 years","upr","12.1941114011304"
"Tennessee","Female","85+ years","upr","7.02944269190326"
"Tennessee","Male","< 1 year","fit","70.7234631646426"
"Tennessee","Male","1-4 years","fit","70.2567321615029"
"Tennessee","Male","5-14 years","fit","66.3546978690231"
"Tennessee","Male","15-24 years","fit","56.5001748842313"
"Tennessee","Male","25-34 years","fit","47.3800861741862"
"Tennessee","Male","35-44 years","fit","38.6886956067287"
"Tennessee","Male","45-54 years","fit","30.3772069276596"
"Tennessee","Male","55-64 years","fit","22.5744585786847"
"Tennessee","Male","65-74 years","fit","16.0516588002654"
"Tennessee","Male","75-84 years","fit","10.0829690671779"
"Tennessee","Male","85+ years","fit","5.96338028169014"
"Tennessee","Male","< 1 year","lwr","70.2744759833659"
"Tennessee","Male","1-4 years","lwr","69.8357070122345"
"Tennessee","Male","5-14 years","lwr","65.9364974874727"
"Tennessee","Male","15-24 years","lwr","56.0825731343513"
"Tennessee","Male","25-34 years","lwr","46.9642267049164"
"Tennessee","Male","35-44 years","lwr","38.2833661907381"
"Tennessee","Male","45-54 years","lwr","29.9949367584006"
"Tennessee","Male","55-64 years","lwr","22.219507910761"
"Tennessee","Male","65-74 years","lwr","15.730910920286"
"Tennessee","Male","75-84 years","lwr","9.84318382206915"
"Tennessee","Male","85+ years","lwr","5.70301810865191"
"Tennessee","Male","< 1 year","upr","71.1609865664314"
"Tennessee","Male","1-4 years","upr","70.6695712952704"
"Tennessee","Male","5-14 years","upr","66.7648878570589"
"Tennessee","Male","15-24 years","upr","56.9097606793564"
"Tennessee","Male","25-34 years","upr","47.7878268909216"
"Tennessee","Male","35-44 years","upr","39.08602414774"
"Tennessee","Male","45-54 years","upr","30.7522294922121"
"Tennessee","Male","55-64 years","upr","22.9234320782748"
"Tennessee","Male","65-74 years","upr","16.3672759744249"
"Tennessee","Male","75-84 years","upr","10.3232502934697"
"Tennessee","Male","85+ years","upr","6.22360831656606"
"Tennessee","Total","< 1 year","fit","73.8726737975809"
"Tennessee","Total","1-4 years","fit","73.3546134946954"
"Tennessee","Total","5-14 years","fit","69.4446745501447"
"Tennessee","Total","15-24 years","fit","59.5621795927841"
"Tennessee","Total","25-34 years","fit","50.2271761742113"
"Tennessee","Total","35-44 years","fit","41.2482830789668"
"Tennessee","Total","45-54 years","fit","32.6373981452293"
"Tennessee","Total","55-64 years","fit","24.5390669226301"
"Tennessee","Total","65-74 years","fit","17.5191230086228"
"Tennessee","Total","75-84 years","fit","11.0880813247516"
"Tennessee","Total","85+ years","fit","6.43430214956101"
"Tennessee","Total","< 1 year","lwr","73.4351486977521"
"Tennessee","Total","1-4 years","lwr","72.9424875637379"
"Tennessee","Total","5-14 years","lwr","69.0353300324565"
"Tennessee","Total","15-24 years","lwr","59.1534586767725"
"Tennessee","Total","25-34 years","lwr","49.8194618554974"
"Tennessee","Total","35-44 years","lwr","40.8522005079324"
"Tennessee","Total","45-54 years","lwr","32.2610239049437"
"Tennessee","Total","55-64 years","lwr","24.1905551168005"
"Tennessee","Total","65-74 years","lwr","17.1954728799431"
"Tennessee","Total","75-84 years","lwr","10.8266552432151"
"Tennessee","Total","85+ years","lwr","6.14607932182864"
"Tennessee","Total","< 1 year","upr","74.3006713138213"
"Tennessee","Total","1-4 years","upr","73.7600189375767"
"Tennessee","Total","5-14 years","upr","69.8474837447077"
"Tennessee","Total","15-24 years","upr","59.964368662656"
"Tennessee","Total","25-34 years","upr","50.6282961704932"
"Tennessee","Total","35-44 years","upr","41.6380855640225"
"Tennessee","Total","45-54 years","upr","33.0082085869048"
"Tennessee","Total","55-64 years","upr","24.8835872476183"
"Tennessee","Total","65-74 years","upr","17.8394521643019"
"Tennessee","Total","75-84 years","upr","11.3503565565433"
"Tennessee","Total","85+ years","upr","6.72252497729337"
"Texas","Female","< 1 year","fit","80.4572295240178"
"Texas","Female","1-4 years","fit","79.822140177691"
"Texas","Female","5-14 years","fit","75.8866301731649"
"Texas","Female","15-24 years","fit","65.965446509624"
"Texas","Female","25-34 years","fit","56.2167355548977"
"Texas","Female","35-44 years","fit","46.6022904140521"
"Texas","Female","45-54 years","fit","37.2021628558915"
"Texas","Female","55-64 years","fit","28.3042147609834"
"Texas","Female","65-74 years","fit","20.1873379391271"
"Texas","Female","75-84 years","fit","12.8915415240243"
"Texas","Female","85+ years","fit","7.53510217534608"
"Texas","Female","< 1 year","lwr","80.032521920974"
"Texas","Female","1-4 years","lwr","79.4163054415923"
"Texas","Female","5-14 years","lwr","75.4827515863234"
"Texas","Female","15-24 years","lwr","65.5634150468532"
"Texas","Female","25-34 years","lwr","55.817428354022"
"Texas","Female","35-44 years","lwr","46.2072352567823"
"Texas","Female","45-54 years","lwr","36.8131479633993"
"Texas","Female","55-64 years","lwr","27.9328605433181"
"Texas","Female","65-74 years","lwr","19.8204726867577"
"Texas","Female","75-84 years","lwr","12.5535713822705"
"Texas","Female","85+ years","lwr","7.19138650845968"
"Texas","Female","< 1 year","upr","80.8767752831496"
"Texas","Female","1-4 years","upr","80.2247322499472"
"Texas","Female","5-14 years","upr","76.2873947451426"
"Texas","Female","15-24 years","upr","66.3644634162322"
"Texas","Female","25-34 years","upr","56.6131087444019"
"Texas","Female","35-44 years","upr","46.994545504149"
"Texas","Female","45-54 years","upr","37.5885676617271"
"Texas","Female","55-64 years","upr","28.6739883620156"
"Texas","Female","65-74 years","upr","20.5526603436001"
"Texas","Female","75-84 years","upr","13.2296378492222"
"Texas","Female","85+ years","upr","7.8787903757416"
"Texas","Male","< 1 year","fit","74.7963642923157"
"Texas","Male","1-4 years","fit","74.2106654352854"
"Texas","Male","5-14 years","fit","70.2856363738012"
"Texas","Male","15-24 years","fit","60.3861958359227"
"Texas","Male","25-34 years","fit","51.0278220460054"
"Texas","Male","35-44 years","fit","41.8307657306942"
"Texas","Male","45-54 years","fit","32.8055533303568"
"Texas","Male","55-64 years","fit","24.4966360334874"
"Texas","Male","65-74 years","fit","17.2703711152281"
"Texas","Male","75-84 years","fit","10.9597976907818"
"Texas","Male","85+ years","fit","6.64608863521907"
"Texas","Male","< 1 year","lwr","74.4007483826871"
"Texas","Male","1-4 years","lwr","73.8353046023586"
"Texas","Male","5-14 years","lwr","69.9126106602337"
"Texas","Male","15-24 years","lwr","60.0154085547714"
"Texas","Male","25-34 years","lwr","50.667639483258"
"Texas","Male","35-44 years","lwr","41.4816603087529"
"Texas","Male","45-54 years","lwr","32.4673544726582"
"Texas","Male","55-64 years","lwr","24.1852690545187"
"Texas","Male","65-74 years","lwr","16.9613630103051"
"Texas","Male","75-84 years","lwr","10.7023992169992"
"Texas","Male","85+ years","lwr","6.39885848581501"
"Texas","Male","< 1 year","upr","75.1843555002729"
"Texas","Male","1-4 years","upr","74.580377874129"
"Texas","Male","5-14 years","upr","70.6531678083933"
"Texas","Male","15-24 years","upr","60.7516006841731"
"Texas","Male","25-34 years","upr","51.3830349323898"
"Texas","Male","35-44 years","upr","42.1752788964064"
"Texas","Male","45-54 years","upr","33.1394773744268"
"Texas","Male","55-64 years","upr","24.8049145589546"
"Texas","Male","65-74 years","upr","17.5759435333626"
"Texas","Male","75-84 years","upr","11.2166134213611"
"Texas","Male","85+ years","upr","6.89331878462313"
"Texas","Total","< 1 year","fit","77.5862390376021"
"Texas","Total","1-4 years","fit","76.978564179182"
"Texas","Total","5-14 years","fit","73.048718669034"
"Texas","Total","15-24 years","fit","63.1392371785736"
"Texas","Total","25-34 years","fit","53.6010042903274"
"Texas","Total","35-44 years","fit","44.2131621050388"
"Texas","Total","45-54 years","fit","35.0154654108277"
"Texas","Total","55-64 years","fit","26.4357920164075"
"Texas","Total","65-74 years","fit","18.7978685977677"
"Texas","Total","75-84 years","fit","12.0168832254242"
"Texas","Total","85+ years","fit","7.1834285145096"
"Texas","Total","< 1 year","lwr","77.1737855890602"
"Texas","Total","1-4 years","lwr","76.5857182751457"
"Texas","Total","5-14 years","lwr","72.658024128186"
"Texas","Total","15-24 years","lwr","62.7506035745421"
"Texas","Total","25-34 years","lwr","53.2186308177984"
"Texas","Total","35-44 years","lwr","43.8381470448484"
"Texas","Total","45-54 years","lwr","34.6487104332969"
"Texas","Total","55-64 years","lwr","26.0915207175541"
"Texas","Total","65-74 years","lwr","18.4569528936559"
"Texas","Total","75-84 years","lwr","11.7147550107863"
"Texas","Total","85+ years","lwr","6.87992230559798"
"Texas","Total","< 1 year","upr","77.9924631588058"
"Texas","Total","1-4 years","upr","77.36711937311"
"Texas","Total","5-14 years","upr","73.4352640426488"
"Texas","Total","15-24 years","upr","63.5238286140038"
"Texas","Total","25-34 years","upr","53.9795491561022"
"Texas","Total","35-44 years","upr","44.5845847871981"
"Texas","Total","45-54 years","upr","35.3788744640169"
"Texas","Total","55-64 years","upr","26.7778651253243"
"Texas","Total","65-74 years","upr","19.1364663875506"
"Texas","Total","75-84 years","upr","12.3189009394089"
"Texas","Total","85+ years","upr","7.4869015206853"
"Utah","Female","< 1 year","fit","80.7915870530796"
"Utah","Female","1-4 years","fit","80.1996639458"
"Utah","Female","5-14 years","fit","76.2406241396236"
"Utah","Female","15-24 years","fit","66.3281408839449"
"Utah","Female","25-34 years","fit","56.5423650594321"
"Utah","Female","35-44 years","fit","47.0267963909004"
"Utah","Female","45-54 years","fit","37.5937347883587"
"Utah","Female","55-64 years","fit","28.5499140796588"
"Utah","Female","65-74 years","fit","20.0532044519205"
"Utah","Female","75-84 years","fit","12.1861349546117"
"Utah","Female","85+ years","fit","6.24527785381878"
"Utah","Female","< 1 year","lwr","80.3604666672724"
"Utah","Female","1-4 years","lwr","79.7881263842435"
"Utah","Female","5-14 years","lwr","75.8307954135424"
"Utah","Female","15-24 years","lwr","65.9215458534413"
"Utah","Female","25-34 years","lwr","56.1420236645761"
"Utah","Female","35-44 years","lwr","46.6528888175349"
"Utah","Female","45-54 years","lwr","37.2408150263167"
"Utah","Female","55-64 years","lwr","28.2338191319574"
"Utah","Female","65-74 years","lwr","19.7619365242144"
"Utah","Female","75-84 years","lwr","11.9084490254974"
"Utah","Female","85+ years","lwr","5.96222283055023"
"Utah","Female","< 1 year","upr","81.2103423596194"
"Utah","Female","1-4 years","upr","80.6008746733841"
"Utah","Female","5-14 years","upr","76.6402687543519"
"Utah","Female","15-24 years","upr","66.7247974543908"
"Utah","Female","25-34 years","upr","56.9331597181908"
"Utah","Female","35-44 years","upr","47.3940289323507"
"Utah","Female","45-54 years","upr","37.9416752819016"
"Utah","Female","55-64 years","upr","28.8643572650373"
"Utah","Female","65-74 years","upr","20.3441390441702"
"Utah","Female","75-84 years","upr","12.4641238375528"
"Utah","Female","85+ years","upr","6.52860662469203"
"Utah","Male","< 1 year","fit","76.9902963190107"
"Utah","Male","1-4 years","fit","76.4376382066203"
"Utah","Male","5-14 years","fit","72.4989664388837"
"Utah","Male","15-24 years","fit","62.5946132121663"
"Utah","Male","25-34 years","fit","53.079716977214"
"Utah","Male","35-44 years","fit","43.8978998927699"
"Utah","Male","45-54 years","fit","34.7525506076596"
"Utah","Male","55-64 years","fit","26.1311821586513"
"Utah","Male","65-74 years","fit","18.2629898361253"
"Utah","Male","75-84 years","fit","11.2029404821626"
"Utah","Male","85+ years","fit","6.03311499272198"
"Utah","Male","< 1 year","lwr","76.5543514924814"
"Utah","Male","1-4 years","lwr","76.024640289147"
"Utah","Male","5-14 years","lwr","72.0886403961357"
"Utah","Male","15-24 years","lwr","62.1873834872217"
"Utah","Male","25-34 years","lwr","52.6856679628923"
"Utah","Male","35-44 years","lwr","43.5516043131258"
"Utah","Male","45-54 years","lwr","34.4387415522665"
"Utah","Male","55-64 years","lwr","25.8656694665568"
"Utah","Male","65-74 years","lwr","18.0382223363514"
"Utah","Male","75-84 years","lwr","11.0061305443283"
"Utah","Male","85+ years","lwr","5.86572052401747"
"Utah","Male","< 1 year","upr","77.4065047109193"
"Utah","Male","1-4 years","upr","76.8331676260849"
"Utah","Male","5-14 years","upr","72.8920521726127"
"Utah","Male","15-24 years","upr","62.9848033922298"
"Utah","Male","25-34 years","upr","53.4574662315588"
"Utah","Male","35-44 years","upr","44.2333556526942"
"Utah","Male","45-54 years","upr","35.0581080318003"
"Utah","Male","55-64 years","upr","26.3923537562869"
"Utah","Male","65-74 years","upr","18.4855471665861"
"Utah","Male","75-84 years","upr","11.3984971487727"
"Utah","Male","85+ years","upr","6.20050946142649"
"Utah","Total","< 1 year","fit","78.8615076482116"
"Utah","Total","1-4 years","fit","78.2905486648516"
"Utah","Total","5-14 years","fit","74.3422873903045"
"Utah","Total","15-24 years","fit","64.4341889895808"
"Utah","Total","25-34 years","fit","54.7915722063464"
"Utah","Total","35-44 years","fit","45.4527723325309"
"Utah","Total","45-54 years","fit","36.1723797833346"
"Utah","Total","55-64 years","fit","27.3556245259022"
"Utah","Total","65-74 years","fit","19.1841422237012"
"Utah","Total","75-84 years","fit","11.7264607004452"
"Utah","Total","85+ years","fit","6.15435088267458"
"Utah","Total","< 1 year","lwr","78.4356512607386"
"Utah","Total","1-4 years","lwr","77.8853576443673"
"Utah","Total","5-14 years","lwr","73.9392907686478"
"Utah","Total","15-24 years","lwr","64.0343795369776"
"Utah","Total","25-34 years","lwr","54.4016264219842"
"Utah","Total","35-44 years","lwr","45.100040513709"
"Utah","Total","45-54 years","lwr","35.846766865812"
"Utah","Total","55-64 years","lwr","27.0736476669347"
"Utah","Total","65-74 years","lwr","18.935282286982"
"Utah","Total","75-84 years","lwr","11.4990557476781"
"Utah","Total","85+ years","lwr","5.94016559912514"
"Utah","Total","< 1 year","upr","79.2711752911076"
"Utah","Total","1-4 years","upr","78.6815543031689"
"Utah","Total","5-14 years","upr","74.7312818162878"
"Utah","Total","15-24 years","upr","64.8202195697281"
"Utah","Total","25-34 years","upr","55.1683091355312"
"Utah","Total","35-44 years","upr","45.7964100059556"
"Utah","Total","45-54 years","upr","36.4910667915259"
"Utah","Total","55-64 years","upr","27.6344444093618"
"Utah","Total","65-74 years","upr","19.4315291239752"
"Utah","Total","75-84 years","upr","11.9532187795831"
"Utah","Total","85+ years","upr","6.36853616622403"
"Vermont","Female","< 1 year","fit","NaN"
"Vermont","Female","1-4 years","fit","NaN"
"Vermont","Female","5-14 years","fit","77.9741170094179"
"Vermont","Female","15-24 years","fit","68.0195982396205"
"Vermont","Female","25-34 years","fit","58.2088915421246"
"Vermont","Female","35-44 years","fit","48.6221184107828"
"Vermont","Female","45-54 years","fit","39.3802412374006"
"Vermont","Female","55-64 years","fit","30.3330641934355"
"Vermont","Female","65-74 years","fit","21.7134531282094"
"Vermont","Female","75-84 years","fit","13.5451256461469"
"Vermont","Female","85+ years","fit","7.50670876085241"
"Vermont","Female","< 1 year","lwr","NaN"
"Vermont","Female","1-4 years","lwr","NaN"
"Vermont","Female","5-14 years","lwr","77.4386781580246"
"Vermont","Female","15-24 years","lwr","67.4857013429582"
"Vermont","Female","25-34 years","lwr","57.687466445095"
"Vermont","Female","35-44 years","lwr","48.1214822240647"
"Vermont","Female","45-54 years","lwr","38.8974278398937"
"Vermont","Female","55-64 years","lwr","29.8875409396081"
"Vermont","Female","65-74 years","lwr","21.272368644728"
"Vermont","Female","75-84 years","lwr","13.1428726519784"
"Vermont","Female","85+ years","lwr","7.22651933701657"
"Vermont","Female","< 1 year","upr","NaN"
"Vermont","Female","1-4 years","upr","NaN"
"Vermont","Female","5-14 years","upr","78.4835825781612"
"Vermont","Female","15-24 years","upr","68.5276258996248"
"Vermont","Female","25-34 years","upr","58.7060222706311"
"Vermont","Female","35-44 years","upr","49.1005724208811"
"Vermont","Female","45-54 years","upr","39.8416582241888"
"Vermont","Female","55-64 years","upr","30.7603829805356"
"Vermont","Female","65-74 years","upr","22.1355443914498"
"Vermont","Female","75-84 years","upr","13.931724697159"
"Vermont","Female","85+ years","upr","7.78374112075769"
"Vermont","Male","< 1 year","fit","77.4479759665715"
"Vermont","Male","1-4 years","fit","76.7129591993228"
"Vermont","Male","5-14 years","fit","72.762586019509"
"Vermont","Male","15-24 years","fit","62.8020531381329"
"Vermont","Male","25-34 years","fit","53.2305775561954"
"Vermont","Male","35-44 years","fit","44.2005225580304"
"Vermont","Male","45-54 years","fit","35.314858028204"
