"State","Gender","Age.Cohort","fit","lwr","upr"
"Texas","Total","55-64 years","3307393.41685824","3253509.05308454","3361277.78063193"
"Texas","Total","65-74 years","2436264.35249042","2361161.71089033","2511366.99409051"
"Texas","Total","75-84 years","1093764.36416712","1062780.45492231","1124748.27341193"
"Texas","Total","85+ years","435698.051085568","419063.237717349","452332.864453788"
"United States","Female","< 1 year","1778366.48429119","1681304.6360807","1875428.33250168"
"United States","Female","1-4 years","7707834.44820288","7382335.75804627","8033333.1383595"
"United States","Female","5-14 years","20348043.5115125","19946185.3836031","20749901.6394219"
"United States","Female","15-24 years","20122897.0751323","19654705.4699188","20591088.6803458"
"United States","Female","25-34 years","23391213.1774859","22738359.2752927","24044067.079679"
"United States","Female","35-44 years","21216454.7966794","20772683.089609","21660226.5037499"
"United States","Female","45-54 years","19688855.0428024","19151980.6956417","20225729.3899631"
"United States","Female","55-64 years","21778212.3052728","21427671.8218723","22128752.7886732"
"United States","Female","65-74 years","18285220.5887977","17591664.1060329","18978777.0715624"
"United States","Female","75-84 years","9015644.95759898","8652144.05055886","9379145.8646391"
"United States","Female","85+ years","4372654.24984492","4228618.16921984","4516690.33047"
"United States","Male","< 1 year","1866881.49104178","1770712.81382399","1963050.16825957"
"United States","Male","1-4 years","8078895.41809889","7740063.43218949","8417727.40400829"
"United States","Male","5-14 years","21234979.1895275","20823481.1340655","21646477.2449894"
"United States","Male","15-24 years","21022913.1700055","20490120.4214408","21555705.9185702"
"United States","Male","25-34 years","24374133.8322934","23715970.5825093","25032297.0820774"
"United States","Male","35-44 years","21141345.6535669","20678111.1071503","21604580.1999835"
"United States","Male","45-54 years","19224887.8851669","18716998.1345418","19732777.6357921"
"United States","Male","55-64 years","20312130.9874111","19965061.1853759","20659200.7894462"
"United States","Male","65-74 years","15982769.3847108","15376006.9823624","16589531.7870593"
"United States","Male","75-84 years","7094597.28907134","6858276.53387509","7330918.04426759"
"United States","Male","85+ years","2489208.272578","2421623.55145985","2556792.99369615"
"United States","Total","< 1 year","3645247.97533297","3452162.57128249","3838333.37938345"
"United States","Total","1-4 years","15786729.8663018","15122543.8062175","16450915.926386"
"United States","Total","5-14 years","41583022.70104","40770165.6283777","42395879.7737023"
"United States","Total","15-24 years","41145810.2451378","40149075.4158409","42142545.0744346"
"United States","Total","25-34 years","47765347.0097793","46460258.4089936","49070435.6105649"
"United States","Total","35-44 years","42357800.4502463","41451480.8137541","43264120.0867385"
"United States","Total","45-54 years","38913742.9279694","37869269.3861406","39958216.4697982"
"United States","Total","55-64 years","42090343.2926838","41394056.4224247","42786630.162943"
"United States","Total","65-74 years","34267989.9735085","32967941.1617489","35568038.7852681"
"United States","Total","75-84 years","16110242.2466703","15510985.7844281","16709498.7089125"
"United States","Total","85+ years","6861862.52242292","6650626.24989416","7073098.79495167"
"Utah","Female","< 1 year","22291.31479657","21173.0077989484","23409.6217941916"
"Utah","Female","1-4 years","91664.2205072067","87532.3064635766","95796.1345508368"
"Utah","Female","5-14 years","260652.244553914","249932.201827561","271372.287280266"
"Utah","Female","15-24 years","263853.079438059","254695.501883628","273010.656992489"
"Utah","Female","25-34 years","222388.960226236","209320.724513282","235457.19593919"
"Utah","Female","35-44 years","238145.930085751","227695.595938543","248596.264232959"
"Utah","Female","45-54 years","155399.845685094","148150.551581097","162649.139789091"
"Utah","Female","55-64 years","157769.194854953","153307.859512117","162230.53019779"
"Utah","Female","65-74 years","123311.092063492","120498.063283337","126124.120843647"
"Utah","Female","75-84 years","59450.9976646597","57912.5489635348","60989.4463657847"
"Utah","Female","85+ years","22914.7341361066","21976.5115772105","23852.9566950026"
"Utah","Male","< 1 year","23494.4033935413","22225.8799140227","24762.92687306"
"Utah","Male","1-4 years","97141.2289363255","92574.3284572281","101708.129415423"
"Utah","Male","5-14 years","275426.990439701","265181.536848576","285672.444030826"
"Utah","Male","15-24 years","276636.905163291","267471.782680908","285802.027645675"
"Utah","Male","25-34 years","231788.460499909","217365.245637714","246211.675362104"
"Utah","Male","35-44 years","245863.145083014","234921.471001672","256804.819164356"
"Utah","Male","45-54 years","161392.448823207","154507.593348283","168277.304298131"
"Utah","Male","55-64 years","151238.15384054","146827.297437216","155649.010243865"
"Utah","Male","65-74 years","113596.071154899","111089.000988516","116103.141321282"
"Utah","Male","75-84 years","50180.8700237183","49020.5068661685","51341.2331812681"
"Utah","Male","85+ years","16708.4765553731","16308.7397810534","17108.2133296928"
"Utah","Total","< 1 year","45785.7181901113","43459.6498309583","48111.7865492643"
"Utah","Total","1-4 years","188805.449443532","180166.218529695","197444.680357369"
"Utah","Total","5-14 years","536079.234993614","515122.860830301","557035.609156928"
"Utah","Total","15-24 years","540489.98460135","522513.217295141","558466.751907559"
"Utah","Total","25-34 years","454177.420726145","426827.529838218","481527.311614072"
"Utah","Total","35-44 years","484009.075168765","462621.735898959","505396.414438571"
"Utah","Total","45-54 years","316792.294508302","302696.447534092","330888.141482511"
"Utah","Total","55-64 years","309007.348695494","300144.088508397","317870.60888259"
"Utah","Total","65-74 years","236907.163218391","231601.704096177","242212.622340605"
"Utah","Total","75-84 years","109631.867688378","106982.062333733","112281.673043023"
"Utah","Total","85+ years","39623.2106914797","38386.2373457779","40860.1840371814"
"Vermont","Female","< 1 year","2566.60879401569","2358.11064376415","2775.10694426723"
"Vermont","Female","1-4 years","11256.0618500274","10573.3651426","11938.7585574547"
"Vermont","Female","5-14 years","32099.8263090677","30820.9159753429","33378.7366427924"
"Vermont","Female","15-24 years","40011.8812260536","37229.5954777339","42794.1669743734"
"Vermont","Female","25-34 years","37491.4855683269","35359.2238161069","39623.7473205469"
"Vermont","Female","35-44 years","36586.980113118","35356.4610918811","37817.499134355"
"Vermont","Female","45-54 years","35506.3519065864","33720.5934060454","37292.1104071274"
"Vermont","Female","55-64 years","47388.1006385696","46434.1160309583","48342.0852461809"
"Vermont","Female","65-74 years","43002.7079365079","41159.4297416722","44845.9861313437"
"Vermont","Female","75-84 years","18901.1024630542","17803.7964228682","19998.4085032402"
"Vermont","Female","85+ years","9510.68845101259","9159.61279170372","9861.76411032146"
"Vermont","Male","< 1 year","2617.79335887612","2367.64892943141","2867.93778832083"
"Vermont","Male","1-4 years","12048.2504652436","11321.0979024417","12775.4030280454"
"Vermont","Male","5-14 years","34349.0128078818","32928.4311025742","35769.5945131894"
"Vermont","Male","15-24 years","41974.4923189199","39115.0026162268","44833.9820216131"
"Vermont","Male","25-34 years","39694.1365079365","37946.9096407848","41441.3633750882"
"Vermont","Male","35-44 years","35711.3047983944","34751.0972164252","36671.5123803637"
"Vermont","Male","45-54 years","34861.455026455","32978.1644748892","36744.7455780209"
"Vermont","Male","55-64 years","44184.3724137931","42967.9714286855","45400.7733989007"
"Vermont","Male","65-74 years","39876.5111476008","38050.2021957969","41702.8200994047"
"Vermont","Male","75-84 years","16111.5517971173","15279.3003424814","16943.8032517532"
"Vermont","Male","85+ years","5299.45648604269","5104.22977539244","5494.68319669294"
"Vermont","Total","< 1 year","5184.40215289181","4758.9826369847","5609.82166879891"
"Vermont","Total","1-4 years","23304.3123152709","21920.7096909914","24687.9149395505"
"Vermont","Total","5-14 years","66448.8391169494","63753.3340157261","69144.3442181728"
"Vermont","Total","15-24 years","81986.3735449736","76355.9075658458","87616.8395241013"
"Vermont","Total","25-34 years","77185.6220762634","73349.7661983331","81021.4779541938"
"Vermont","Total","35-44 years","72298.2849115125","70136.6785560797","74459.8912669453"
"Vermont","Total","45-54 years","70367.8069330414","66722.4420179282","74013.1718481546"
"Vermont","Total","55-64 years","91572.4730523627","89439.2365953741","93705.7095093514"
"Vermont","Total","65-74 years","82879.2190841088","79219.0493877818","86539.3887804358"
"Vermont","Total","75-84 years","35012.6542601715","33093.8724733731","36931.4360469699"
"Vermont","Total","85+ years","14810.1449370553","14279.8686202944","15340.4212538162"
"Virginia","Female","< 1 year","45861.7745666849","43194.671789255","48528.8773441148"
"Virginia","Female","1-4 years","196136.291224229","187599.779846018","204672.802602441"
"Virginia","Female","5-14 years","515851.749899653","504471.557679226","527231.942120081"
"Virginia","Female","15-24 years","514372.537748586","494171.802890169","534573.272607004"
"Virginia","Female","25-34 years","609761.200291918","576605.842572789","642916.558011046"
"Virginia","Female","35-44 years","558731.577193943","541553.839590412","575909.314797473"
"Virginia","Female","45-54 years","539788.019084109","528639.607373022","550936.430795196"
"Virginia","Female","55-64 years","569456.060062033","557920.029886137","580992.090237928"
"Virginia","Female","65-74 years","469546.927349024","449249.019935807","489844.834762241"
"Virginia","Female","75-84 years","228803.886517059","218248.723808233","239359.049225885"
"Virginia","Female","85+ years","102786.376938515","99291.0410489574","106281.712828072"
"Virginia","Male","< 1 year","48218.2916256158","45458.8251175964","50977.7581336352"
"Virginia","Male","1-4 years","206015.753913519","197427.383983972","214604.123843067"
"Virginia","Male","5-14 years","540145.197263273","529127.007466628","551163.387059918"
"Virginia","Male","15-24 years","544506.127531472","520997.857066293","568014.397996652"
"Virginia","Male","25-34 years","632765.819558475","598352.168885391","667179.470231559"
"Virginia","Male","35-44 years","559368.430067506","544767.066022284","573969.794112728"
"Virginia","Male","45-54 years","521577.425871191","509748.833386258","533406.018356125"
"Virginia","Male","55-64 years","529734.227805145","518603.362550362","540865.093059929"
"Virginia","Male","65-74 years","403530.90775406","387171.475869238","419890.339638881"
"Virginia","Male","75-84 years","180220.261412151","174690.30899409","185750.213830213"
"Virginia","Male","85+ years","57346.3565042876","56124.2568721282","58568.4561364469"
"Virginia","Total","< 1 year","94080.0661923007","88739.1693400077","99420.9630445936"
"Virginia","Total","1-4 years","402152.045137749","385099.548099333","419204.542176165"
"Virginia","Total","5-14 years","1055996.94716293","1033703.68271082","1078290.21161504"
"Virginia","Total","15-24 years","1058878.66528006","1015470.11027473","1102287.22028539"
"Virginia","Total","25-34 years","1242527.01985039","1175072.3382394","1309981.70146139"
"Virginia","Total","35-44 years","1118100.00726145","1086861.39680573","1149338.61771717"
"Virginia","Total","45-54 years","1061365.4449553","1038566.9481325","1084163.9417781"
"Virginia","Total","55-64 years","1099190.28786718","1076693.63020608","1121686.94552828"
"Virginia","Total","65-74 years","873077.835103084","836456.055560522","909699.614645645"
"Virginia","Total","75-84 years","409024.14792921","392965.353572609","425082.942285811"
"Virginia","Total","85+ years","160132.733442802","155462.80525689","164802.661628715"
"Washington","Female","< 1 year","41528.6863346105","39420.6826125424","43636.6900566786"
"Washington","Female","1-4 years","181755.002773217","175154.718120913","188355.28742552"
"Washington","Female","5-14 years","473056.743039591","463388.644406664","482724.841672519"
"Washington","Female","15-24 years","433931.58460135","419638.876786835","448224.292415865"
"Washington","Female","25-34 years","592646.802882686","575231.918300037","610061.687465334"
"Washington","Female","35-44 years","527441.495785441","519384.867301214","535498.124269667"
"Washington","Female","45-54 years","441388.573107097","426008.326828391","456768.819385804"
"Washington","Female","55-64 years","481728.677941982","467631.48400899","495825.871874973"
"Washington","Female","65-74 years","427414.519686189","410252.241092579","444576.798279798"
"Washington","Female","75-84 years","188596.564568509","180406.528250772","196786.600886247"
"Washington","Female","85+ years","85761.5520890349","83033.7357855046","88489.3683925651"
"Washington","Male","< 1 year","44089.7870461595","41948.4084833637","46231.1656089552"
"Washington","Male","1-4 years","192873.273198321","185644.40993889","200102.136457753"
"Washington","Male","5-14 years","494640.579602262","484890.334623302","504390.824581223"
"Washington","Male","15-24 years","467344.807224959","453100.049812322","481589.564637596"
"Washington","Male","25-34 years","648872.03200146","628599.713195715","669144.350807204"
"Washington","Male","35-44 years","545582.745484401","536497.787940262","554667.703028539"
"Washington","Male","45-54 years","450429.092391899","437222.768420787","463635.416363011"
"Washington","Male","55-64 years","462231.488888889","451050.250023834","473412.727753944"
"Washington","Male","65-74 years","380303.080715198","365861.928020725","394744.233409671"
"Washington","Male","75-84 years","160161.436562671","156234.919274134","164087.953851208"
"Washington","Male","85+ years","50398.0490421456","49213.6617251016","51582.4363591896"
"Washington","Total","< 1 year","85618.4733807699","81417.2993026061","89819.6474589337"
"Washington","Total","1-4 years","374628.275971538","360876.56050622","388379.991436857"
"Washington","Total","5-14 years","967697.322641854","948354.431830493","987040.213453215"
"Washington","Total","15-24 years","901276.391826309","873070.024266986","929482.759385633"
"Washington","Total","25-34 years","1241518.83488415","1204546.16573164","1278491.50403665"
"Washington","Total","35-44 years","1073024.24126984","1055992.24312738","1090056.2394123"
"Washington","Total","45-54 years","891817.665498997","863303.564414134","920331.766583859"
"Washington","Total","55-64 years","943960.16683087","918880.89115338","969039.44250836"
"Washington","Total","65-74 years","807717.600401387","776127.640660462","839307.560142311"
"Washington","Total","75-84 years","348758.001131181","336728.940162542","360787.062099819"
"Washington","Total","85+ years","136159.60113118","132303.929371591","140015.27289077"
"West Virginia","Female","< 1 year","8058.24298485678","7445.72789731423","8670.75807239933"
"West Virginia","Female","1-4 years","37456.1441707718","35157.9941540139","39754.2941875296"
"West Virginia","Female","5-14 years","98570.1241014413","96702.6038417658","100437.644361117"
"West Virginia","Female","15-24 years","106085.369677066","98857.8163587818","113312.922995351"
"West Virginia","Female","25-34 years","101970.517314359","99567.4146834938","104373.619945224"
"West Virginia","Female","35-44 years","110541.69706258","104640.900920515","116442.493204644"
"West Virginia","Female","45-54 years","106792.716219668","101859.80427794","111725.628161396"
"West Virginia","Female","55-64 years","124554.886042693","119193.185951483","129916.586133903"
"West Virginia","Female","65-74 years","122775.134318555","118032.511969363","127517.756667747"
"West Virginia","Female","75-84 years","59857.7896734173","57689.4788676353","62026.1004791993"
"West Virginia","Female","85+ years","27245.7564313082","25878.731050612","28612.7818120043"
"West Virginia","Male","< 1 year","8485.91611019887","7859.74208132446","9112.09013907329"
"West Virginia","Male","1-4 years","38867.1680350301","36376.5433736285","41357.7926964318"
"West Virginia","Male","5-14 years","104610.730815545","102607.119049505","106614.342581584"
"West Virginia","Male","15-24 years","113368.048275862","106283.40963651","120452.686915214"
"West Virginia","Male","25-34 years","108970.357525999","106829.352329469","111111.362722529"
"West Virginia","Male","35-44 years","109775.265644955","103656.286094547","115894.245195364"
"West Virginia","Male","45-54 years","109350.774128809","104305.213103861","114396.335153756"
"West Virginia","Male","55-64 years","115319.831673052","109989.588080927","120650.075265178"
"West Virginia","Male","65-74 years","112554.649954388","107438.973000948","117670.326907828"
"West Virginia","Male","75-84 years","48938.1459587667","46418.9313197936","51457.3605977397"
"West Virginia","Male","85+ years","15300.8343367999","14362.8221619956","16238.8465116041"
"West Virginia","Total","< 1 year","16544.1590950556","15342.5063173002","17745.8118728111"
"West Virginia","Total","1-4 years","76323.3122058019","71562.1471744876","81084.4772371161"
"West Virginia","Total","5-14 years","203180.854916986","199343.897826325","207017.812007647"
"West Virginia","Total","15-24 years","219453.417952928","205161.828012826","233745.007893031"
"West Virginia","Total","25-34 years","210940.874840358","206467.691141157","215414.058539558"
"West Virginia","Total","35-44 years","220316.962707535","208431.099493517","232202.825921553"
"West Virginia","Total","45-54 years","216143.490348477","206256.807257789","226030.173439164"
"West Virginia","Total","55-64 years","239874.717715745","229290.507062311","250458.92836918"
"West Virginia","Total","65-74 years","235329.784272943","225499.684552841","245159.883993045"
"West Virginia","Total","75-84 years","108795.935632184","104147.80796605","113444.063298318"
"West Virginia","Total","85+ years","42546.590768108","40258.9285461981","44834.2529900179"
"Wisconsin","Female","< 1 year","28065.5863528553","24586.517941417","31544.6547642936"
"Wisconsin","Female","1-4 years","124818.884583105","120054.517751233","129583.251414977"
"Wisconsin","Female","5-14 years","354580.559861339","345749.225588126","363411.894134552"
"Wisconsin","Female","15-24 years","368310.750155081","352017.809338139","384603.690972023"
"Wisconsin","Female","25-34 years","366795.415106732","345460.856620596","388129.973592869"
"Wisconsin","Female","35-44 years","361726.884108739","351727.244616154","371726.523601325"
"Wisconsin","Female","45-54 years","325423.444079548","313753.623810577","337093.264348518"
"Wisconsin","Female","55-64 years","419600.822112753","410268.709739109","428932.934486397"
"Wisconsin","Female","65-74 years","332691.584236453","322752.688024158","342630.480448748"
"Wisconsin","Female","75-84 years","161168.156796205","155422.31456507","166913.999027341"
"Wisconsin","Female","85+ years","83442.7188834155","81365.4122016513","85520.0255651796"
"Wisconsin","Male","< 1 year","29386.4037584382","26031.515427134","32741.2920897425"
"Wisconsin","Male","1-4 years","130141.650720671","125251.18958253","135032.111858813"
"Wisconsin","Male","5-14 years","372527.934464514","362998.340795065","382057.528133963"
"Wisconsin","Male","15-24 years","381455.017223135","363888.210241226","399021.824205043"
"Wisconsin","Male","25-34 years","386223.695420544","367312.487819153","405134.903021934"
"Wisconsin","Male","35-44 years","370332.7656632","361310.568046124","379354.963280276"
"Wisconsin","Male","45-54 years","328487.279401569","316291.044827288","340683.51397585"
"Wisconsin","Male","55-64 years","406173.38693669","395177.834919843","417168.938953538"
"Wisconsin","Male","65-74 years","315187.936836344","305594.34096661","324781.532706077"
"Wisconsin","Male","75-84 years","130472.756905674","125390.183123267","135555.330688081"
"Wisconsin","Male","85+ years","46883.4291552636","45441.255907645","48325.6024028823"
"Wisconsin","Total","< 1 year","57451.9901112936","50648.4857512662","64255.4944713209"
"Wisconsin","Total","1-4 years","254960.535303777","245338.374232986","264582.696374568"
"Wisconsin","Total","5-14 years","727108.494325853","708793.657266711","745423.331384995"
"Wisconsin","Total","15-24 years","749765.767378216","715943.262826068","783588.271930364"
"Wisconsin","Total","25-34 years","753019.110527276","712843.138039088","793195.083015464"
"Wisconsin","Total","35-44 years","732059.649771939","713077.972785872","751041.326758007"
"Wisconsin","Total","45-54 years","653910.723481116","630322.911634119","677498.535328114"
"Wisconsin","Total","55-64 years","825774.209049444","805513.812193433","846034.605905454"
"Wisconsin","Total","65-74 years","647879.521072797","628391.810715376","667367.231430218"
"Wisconsin","Total","75-84 years","291640.913701879","280832.389559992","302449.437843766"
"Wisconsin","Total","85+ years","130326.148038679","126886.04507059","133766.251006769"
"Wyoming","Female","< 1 year","2858.00010946908","2502.52813662651","3213.47208231164"
"Wyoming","Female","1-4 years","12840.5971173144","11409.2401010375","14271.9541335912"
"Wyoming","Female","5-14 years","39844.4731253421","36635.9630165742","43052.98323411"
"Wyoming","Female","15-24 years","35049.4948731983","33725.4453079207","36373.5444384759"
"Wyoming","Female","25-34 years","36229.7127166576","34026.3211304477","38433.1043028674"
"Wyoming","Female","35-44 years","40012.1305601168","36773.403145632","43250.8579746015"
"Wyoming","Female","45-54 years","26409.3131180442","23939.9972625851","28878.6289735032"
"Wyoming","Female","55-64 years","39203.7211092866","37397.5761235626","41009.8660950106"
"Wyoming","Female","65-74 years","32454.6187557015","31624.9545727405","33284.2829386625"
"Wyoming","Female","75-84 years","14727.2722130998","14330.9513780933","15123.5930481063"
"Wyoming","Female","85+ years","7257.9746031746","7053.28955585369","7462.65965049551"
"Wyoming","Male","< 1 year","3097.43003101624","2737.4054903481","3457.45457168437"
"Wyoming","Male","1-4 years","14092.5921182266","12872.287460947","15312.8967755062"
"Wyoming","Male","5-14 years","41667.5612114578","38389.3071593045","44945.815263611"
"Wyoming","Male","15-24 years","38734.9442802408","37275.2851489754","40194.6034115063"
"Wyoming","Male","25-34 years","39207.169823025","35932.6021212848","42481.7375247652"
"Wyoming","Male","35-44 years","42439.5885787265","38206.0945837853","46673.0825736677"
"Wyoming","Male","45-54 years","28711.2118956395","26353.0074423153","31069.4163489636"
"Wyoming","Male","55-64 years","38269.5005655902","36526.7622695713","40012.2388616092"
"Wyoming","Male","65-74 years","33276.2929757344","32265.0725846749","34287.5133667938"
"Wyoming","Male","75-84 years","13044.4703156358","12422.5298484003","13666.4107828714"
"Wyoming","Male","85+ years","4442.20193395366","4233.45543235748","4650.94843554984"
"Wyoming","Total","< 1 year","5955.43014048531","5282.96487684679","6627.89540412384"
"Wyoming","Total","1-4 years","26933.189235541","24320.7099170386","29545.6685540433"
"Wyoming","Total","5-14 years","81512.0343367999","75033.2519529517","87990.8167206481"
"Wyoming","Total","15-24 years","73784.4391534391","71100.0005804005","76468.8777264777"
"Wyoming","Total","25-34 years","75436.8825396826","69984.462268914","80889.3028104511"
"Wyoming","Total","35-44 years","82451.7191388433","75020.6923585197","89882.7459191669"
"Wyoming","Total","45-54 years","55120.5250136837","50324.4893352545","59916.5606921128"
"Wyoming","Total","55-64 years","77473.2216748769","73946.5063573992","80999.9369923545"
"Wyoming","Total","65-74 years","65730.9117314359","63931.7070034979","67530.1164593739"
"Wyoming","Total","75-84 years","27771.7425287356","26768.8270874703","28774.657970001"
"Wyoming","Total","85+ years","11700.1765371283","11307.7969109359","12092.5561633207"
